imdbID,Title,Year,Runtime,Genre,Awards,BoxOffice,Ratings,Language,Director,Actors
tt0320691,Underworld,2003,121 min,"Action, Fantasy, Thriller",1 win & 10 nominations,"$51,970,690 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",English,Len Wiseman,"Kate Beckinsale, Scott Speedman, Shane Brolly"
tt1197624,Law Abiding Citizen,2009,109 min,"Action, Crime, Drama",3 wins & 5 nominations,"$73,357,727 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",English,F. Gary Gray,"Gerard Butler, Jamie Foxx, Leslie Bibb"
tt0463985,The Fast and the Furious: Tokyo Drift,2006,104 min,"Action, Crime, Thriller",1 win & 4 nominations,"$62,514,415 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '45/100'}]","English, Japanese, Portuguese",Justin Lin,"Lucas Black, Zachery Ty Bryan, Shad Moss"
tt15327088,Kantara,2022,148 min,"Action, Adventure, Drama",13 wins & 10 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",Kannada,Rishab Shetty,"Rishab Shetty, Kishore Kumar G., Achyuth Kumar"
tt13024674,Army of Thieves,2021,127 min,"Action, Comedy, Crime",1 win,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '49/100'}]","English, French, German, Czech, Portuguese",Matthias Schweighöfer,"Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee"
tt1229238,Mission: Impossible - Ghost Protocol,2011,132 min,"Action, Adventure, Thriller",5 wins & 30 nominations,"$209,397,903 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '73/100'}]","English, Russian, French, Arabic, Swedish",Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg"
tt1156398,Zombieland,2009,88 min,"Action, Comedy, Horror",10 wins & 29 nominations,"$75,590,286 ","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '73/100'}]","English, Spanish, French",Ruben Fleischer,"Jesse Eisenberg, Emma Stone, Woody Harrelson"
tt4682266,The New Mutants,2020,94 min,"Action, Horror, Mystery",4 nominations,"$23,852,659 ","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '43/100'}]","English, Portuguese, Latin",Josh Boone,"Maisie Williams, Anya Taylor-Joy, Charlie Heaton"
tt0172156,Bad Boys II,2003,147 min,"Action, Comedy, Crime",5 wins & 13 nominations,"$138,608,444 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","English, Spanish, Russian",Michael Bay,"Will Smith, Martin Lawrence, Gabrielle Union"
tt0093894,The Running Man,1987,101 min,"Action, Sci-Fi, Thriller",1 win & 3 nominations,"$38,122,105 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '45/100'}]","English, Italian, Japanese",Paul Michael Glaser,"Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto"
tt0055928,Dr. No,1962,110 min,"Action, Adventure, Thriller",4 wins & 4 nominations,"$16,067,035 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '78/100'}]","English, French, Italian",Terence Young,"Sean Connery, Ursula Andress, Bernard Lee"
tt0892769,How to Train Your Dragon,2010,98 min,"Animation, Action, Adventure",Nominated for 2 Oscars. 25 wins & 63 nominations total,"$217,581,231 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",English,"Dean DeBlois, Chris Sanders","Jay Baruchel, Gerard Butler, Christopher Mintz-Plasse"
tt5500218,Samaritan,2022,102 min,"Action, Drama, Fantasy",2 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",English,Julius Avery,"Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asbæk"
tt0409847,Cowboys & Aliens,2011,119 min,"Action, Drama, Sci-Fi",1 win & 17 nominations,"$100,240,551 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '50/100'}]","English, Apache languages",Jon Favreau,"Daniel Craig, Harrison Ford, Olivia Wilde"
tt3766354,The Equalizer 2,2018,121 min,"Action, Crime, Thriller",1 win & 4 nominations,"$102,084,362 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '50/100'}]","English, French, Turkish, Hebrew, Arabic, Spanish",Antoine Fuqua,"Denzel Washington, Pedro Pascal, Ashton Sanders"
tt0938283,The Last Airbender,2010,103 min,"Action, Adventure, Family",8 wins & 12 nominations,"$131,772,187 ","[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",English,M. Night Shyamalan,"Noah Ringer, Nicola Peltz Beckham, Jackson Rathbone"
tt1706620,Snowpiercer,2013,126 min,"Action, Drama, Sci-Fi",35 wins & 108 nominations,"$4,563,650 ","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '84/100'}]","English, Korean, French, Japanese, Czech, German",Bong Joon Ho,"Chris Evans, Jamie Bell, Tilda Swinton"
tt11671006,The Man from Toronto,2022,110 min,"Action, Adventure, Comedy",1 win & 1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",English,Patrick Hughes,"Kevin Hart, Woody Harrelson, Jasmine Mathews"
tt5034838,Godzilla vs. Kong,2021,113 min,"Action, Sci-Fi, Thriller",3 wins & 20 nominations,"$100,916,094 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, American Sign ",Adam Wingard,"Alexander Skarsgård, Millie Bobby Brown, Rebecca Hall"
tt4779682,The Meg,2018,113 min,"Action, Horror, Sci-Fi",5 wins & 6 nominations,"$145,522,784 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '46/100'}]","English, Mandarin, Thai, Japanese",Jon Turteltaub,"Jason Statham, Bingbing Li, Rainn Wilson"
tt0111257,Speed,1994,116 min,"Action, Adventure, Thriller",Won 2 Oscars. 20 wins & 20 nominations total,"$121,248,145 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",English,Jan de Bont,"Keanu Reeves, Dennis Hopper, Sandra Bullock"
tt1060277,Cloverfield,2008,85 min,"Action, Horror, Sci-Fi",5 wins & 34 nominations,"$80,048,433 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '64/100'}]","English, Russian, French, Japanese",Matt Reeves,"Mike Vogel, Jessica Lucas, Lizzy Caplan"
tt3778644,Solo: A Star Wars Story,2018,135 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 6 wins & 26 nominations total,"$213,767,512 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",English,Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke"
tt0206634,Children of Men,2006,109 min,"Action, Drama, Sci-Fi",Nominated for 3 Oscars. 49 wins & 89 nominations total,"$35,552,383 ","[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '84/100'}]","English, German, Italian, Romanian, Spanish, Arabic, Georgian, Russian, Serbian",Alfonso Cuarón,"Julianne Moore, Clive Owen, Chiwetel Ejiofor"
tt2379713,Spectre,2015,148 min,"Action, Adventure, Thriller",Won 1 Oscar. 8 wins & 37 nominations total,"$200,074,609 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, German, Italian, Spanish, French, Ukrainian",Sam Mendes,"Daniel Craig, Christoph Waltz, Léa Seydoux"
tt1502397,Bad Boys for Life,2020,124 min,"Action, Comedy, Crime",3 wins & 15 nominations,"$206,305,244 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, Spanish","Adil El Arbi, Bilall Fallah","Will Smith, Martin Lawrence, Vanessa Hudgens"
tt0936501,Taken,2008,90 min,"Action, Crime, Thriller",2 wins & 2 nominations,"$145,000,989 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '51/100'}]","English, French, Albanian, Arabic, Serbian",Pierre Morel,"Liam Neeson, Maggie Grace, Famke Janssen"
tt8936646,Extraction,2020,116 min,"Action, Thriller",4 wins & 15 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '56/100'}]","English, Hindi, Bengali",Sam Hargrave,"Chris Hemsworth, Bryon Lerum, Ryder Lerum"
tt1211837,Doctor Strange,2016,115 min,"Action, Adventure, Fantasy",Nominated for 1 Oscar. 21 wins & 68 nominations total,"$232,641,920 ","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",English,Scott Derrickson,"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams"
tt1365519,Tomb Raider,2018,119 min,"Action, Adventure, Fantasy",8 nominations,"$58,250,803 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, Cantonese, Hindi",Roar Uthaug,"Alicia Vikander, Dominic West, Walton Goggins"
tt1300854,Iron Man Three,2013,130 min,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. 20 wins & 63 nominations total,"$409,013,994 ","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",English,Shane Black,"Robert Downey Jr., Guy Pearce, Gwyneth Paltrow"
tt1411250,Riddick,2013,119 min,"Action, Adventure, Sci-Fi",2 nominations,"$42,025,135 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",English,David Twohy,"Vin Diesel, Karl Urban, Katee Sackhoff"
tt0258463,The Bourne Identity,2002,119 min,"Action, Mystery, Thriller",3 wins & 6 nominations,"$121,661,683 ","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '68/100'}]","English, French, German, Dutch, Italian, Yoruba",Doug Liman,"Franka Potente, Matt Damon, Chris Cooper"
tt7556122,The Old Guard,2020,125 min,"Action, Thriller",5 wins & 24 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '70/100'}]","English, Arabic, French, Italian",Gina Prince-Bythewood,"Charlize Theron, KiKi Layne, Matthias Schoenaerts"
tt0463854,28 Weeks Later,2007,100 min,"Horror, Sci-Fi",3 wins & 16 nominations,"$28,638,916 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",English,Juan Carlos Fresnadillo,"Jeremy Renner, Rose Byrne, Robert Carlyle"
tt0111282,Stargate,1994,116 min,"Action, Adventure, Sci-Fi",6 wins & 6 nominations,"$71,567,262 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '42/100'}]","English, Norwegian, Swedish, Egyptian (Ancient), Arabic",Roland Emmerich,"Kurt Russell, James Spader, Jaye Davidson"
tt0099422,Dick Tracy,1990,105 min,"Action, Comedy, Crime",Won 3 Oscars. 9 wins & 36 nominations total,"$103,738,726 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",English,Warren Beatty,"Warren Beatty, Madonna, Al Pacino"
tt9777666,The Tomorrow War,2021,138 min,"Action, Adventure, Drama",8 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",English,Chris McKay,"Chris Pratt, Yvonne Strahovski, J.K. Simmons"
tt0190332,"Crouching Tiger, Hidden Dragon",2000,120 min,"Action, Adventure, Drama",Won 4 Oscars. 101 wins & 132 nominations total,"$128,530,421 ","[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '94/100'}]","Mandarin, Chinese",Ang Lee,"Chow Yun-Fat, Michelle Yeoh, Ziyi Zhang"
tt0104691,The Last of the Mohicans,1992,112 min,"Action, Adventure, Drama",Won 1 Oscar. 7 wins & 17 nominations total,"$75,505,856 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '76/100'}]","English, French, North American Indian",Michael Mann,"Daniel Day-Lewis, Madeleine Stowe, Russell Means"
tt10298810,Lightyear,2022,105 min,"Animation, Action, Adventure",2 wins & 22 nominations,"$118,307,188 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",English,Angus MacLane,"Chris Evans, Keke Palmer, Peter Sohn"
tt8385148,Hitman's Wife's Bodyguard,2021,100 min,"Action, Comedy, Crime",3 nominations,"$38,014,727 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '32/100'}]","English, Spanish, Japanese, Russian",Patrick Hughes,"Ryan Reynolds, Samuel L. Jackson, Salma Hayek"
tt0090180,To Live and Die in L.A.,1985,116 min,"Action, Crime, Drama",3 wins & 1 nomination,"$17,307,019 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '81/100'}]","English, Arabic, Spanish",William Friedkin,"William Petersen, Willem Dafoe, Jane Leeves"
tt15727212,Night Train,2023,95 min,"Action, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",English,Shane Stanley,"Danielle C. Ryan, Diora Baird, Ivan Sergei"
tt1846589,Hunter Killer,2018,121 min,"Action, Thriller",1 win,"$15,767,460 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '43/100'}]","English, Russian",Donovan Marsh,"Gerard Butler, Gary Oldman, Common"
tt3385516,X-Men: Apocalypse,2016,144 min,"Action, Adventure, Sci-Fi",1 win & 19 nominations,"$155,442,489 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, Polish, German, Arabic, Egyptian (Ancient)",Bryan Singer,"James McAvoy, Michael Fassbender, Jennifer Lawrence"
tt1409024,Men in Black 3,2012,106 min,"Action, Adventure, Comedy",1 win & 13 nominations,"$179,020,854 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '58/100'}]","English, Ukrainian",Barry Sonnenfeld,"Will Smith, Tommy Lee Jones, Josh Brolin"
tt0413300,Spider-Man 3,2007,139 min,"Action, Adventure, Sci-Fi",Nominated for 1 BAFTA Award4 wins & 44 nominations total,"$337,281,992 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, French",Sam Raimi,"Tobey Maguire, Kirsten Dunst, Topher Grace"
tt7430722,War,2019,151 min,"Action, Adventure, Thriller",25 wins & 19 nominations,"$4,654,000 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]","Hindi, Tamil, Telugu",Siddharth Anand,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor"
tt2239822,Valerian and the City of a Thousand Planets,2017,136 min,"Action, Adventure, Fantasy",11 nominations,"$41,189,488 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]","English, French, Hindi",Luc Besson,"Dane DeHaan, Cara Delevingne, Clive Owen"
tt15262370,Maneater,2022,87 min,"Action, Horror, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",English,Justin Lee,"Trace Adkins, Nicky Whelan, Shane West"
tt0181852,Terminator 3: Rise of the Machines,2003,109 min,"Action, Sci-Fi",3 wins & 24 nominations,"$150,371,112 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",English,Jonathan Mostow,"Arnold Schwarzenegger, Nick Stahl, Kristanna Loken"
tt0120647,Deep Impact,1998,120 min,"Action, Drama, Sci-Fi",5 wins & 14 nominations,"$140,464,664 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '40/100'}]","English, Russian",Mimi Leder,"Robert Duvall, Téa Leoni, Elijah Wood"
tt1650062,Super 8,2011,112 min,"Action, Mystery, Sci-Fi",11 wins & 70 nominations,"$127,004,179 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",English,J.J. Abrams,"Elle Fanning, AJ Michalka, Kyle Chandler"
tt0375912,Layer Cake,2004,105 min,"Action, Crime, Drama",Nominated for 1 BAFTA Award2 wins & 9 nominations total,"$2,339,957 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '73/100'}]","English, Romanian",Matthew Vaughn,"Daniel Craig, Sienna Miller, Michael Gambon"
tt0480249,I Am Legend,2007,101 min,"Action, Drama, Horror",9 wins & 23 nominations,"$256,393,010 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",English,Francis Lawrence,"Will Smith, Alice Braga, Charlie Tahan"
tt14060094,Blacklight,2022,104 min,"Action, Drama, Thriller",2 nominations,"$9,591,094 ","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",English,Mark Williams,"Liam Neeson, Aidan Quinn, Taylor John Smith"
tt0383060,Zoom,2006,83 min,"Action, Adventure, Comedy",4 wins & 8 nominations,"$11,989,328 ","[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",English,Peter Hewitt,"Tim Allen, Courteney Cox, Chevy Chase"
tt2704998,Game Night,2018,100 min,"Action, Adventure, Comedy",4 wins & 23 nominations,"$69,268,230 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",English,"John Francis Daley, Jonathan Goldstein","Jason Bateman, Rachel McAdams, Kyle Chandler"
tt7456310,Anna,2019,118 min,"Action, Thriller",2 nominations,"$7,743,794 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]","English, Russian, French, Italian, Dutch",Luc Besson,"Sasha Luss, Helen Mirren, Luke Evans"
